00090000,0.0820000171661,
0008e000,0.0800001621246,
0008c000,0.0789999961853,
0008a000,0.0770001411438,
00088000,0.0789999961853,
00086000,0.0789999961853,
00084000,0.0789999961853,
00082000,0.0780000686646,
00080000,0.131999969482,

0007c000,0.0769999027252,
0007a000,0.085000038147,
00078000,0.0810000896454,
00076000,0.140000104904,
000a4000,0.0869998931885,
000a2000,0.0829999446869,
000a0000,0.0869998931885,
0009e000,0.0780000686646,
0009c000,0.0789999961853,
0009a000,0.0859999656677,
00098000,0.0810000896454,
00096000,0.0789999961853,
00094000,0.085000038147,
00092000,0.135999917984,
000b8000,0.0810000896454,
000b6000,0.0789999961853,
000b4000,0.0859999656677,
000b2000,0.0789999961853,
000b0000,0.085000038147,
000ae000,0.0920000076294,
000ac000,0.0970001220703,
000aa000,0.0780000686646,
000a8000,0.0869998931885,
000a6000,0.143000125885,
000cc000,0.0830001831055,
000ca000,0.0870001316071,
000c8000,0.0780000686646,
000c6000,0.0820000171661,
000c4000,0.0789999961853,
000c2000,0.0799999237061,
000c0000,0.0840001106262,
000be000,0.0839998722076,
000bc000,0.0799999237061,
000ba000,0.134999990463,
000e0000,0.085000038147,
000de000,0.0830001831055,
000dc000,0.0880000591278,
000da000,0.0789999961853,
000d8000,0.0820000171661,
000d6000,0.0910000801086,
000d4000,0.0769999027252,
000d2000,0.0789999961853,
000d0000,0.0799999237061,
000ce000,0.136000156403,
000f4000,0.085000038147,
000f2000,0.0820000171661,
000f0000,0.0789999961853,
000ee000,0.0780000686646,
000ec000,0.0829999446869,
000ea000,0.0829999446869,
000e8000,0.0899999141693,
000e6000,0.0900001525879,
000e4000,0.0789999961853,
000e2000,0.131999969482,
00108000,0.0820000171661,
00106000,0.0840001106262,
00104000,0.0789999961853,
00102000,0.0840001106262,
00100000,0.0789999961853,
000fe000,0.0820000171661,
000fc000,0.0810000896454,
000fa000,0.0810000896454,
000f8000,0.0769999027252,
000f6000,0.148000001907,
0011c000,0.0789999961853,
0011a000,0.095999956131,
00118000,0.0810000896454,
00116000,0.0839998722076,
00114000,0.0780000686646,
00112000,0.085000038147,
00110000,0.0810000896454,
0010e000,0.0789999961853,
0010c000,0.0810000896454,
0010a000,0.135999917984,
00130000,0.0789999961853,
0012e000,0.0799999237061,
0012c000,0.0930001735687,
0012a000,0.0909998416901,
00128000,0.0810000896454,
00126000,0.0800001621246,
00124000,0.0809998512268,
00122000,0.0780000686646,
00120000,0.0800001621246,
0011e000,0.131999969482,
00144000,0.0799999237061,
00142000,0.0810000896454,
00140000,0.0799999237061,
0013e000,0.0799999237061,
0013c000,0.0809998512268,
0013a000,0.0799999237061,
00138000,0.0799999237061,
00136000,0.0820000171661,
00134000,0.0899999141693,
00132000,0.144000053406,
00158000,0.0820000171661,
00156000,0.0889999866486,
00154000,0.0800001621246,
00152000,0.0780000686646,
00150000,0.0799999237061,
0014e000,0.0780000686646,
0014c000,0.0799999237061,
0014a000,0.0820000171661,
00148000,0.0830001831055,
00146000,0.135999917984,
0016c000,0.0789999961853,
0016a000,0.0799999237061,
00168000,0.0800001621246,
00166000,0.0800001621246,
00164000,0.0840001106262,
00162000,0.100000143051,
00160000,0.0789999961853,
0015e000,0.0899999141693,
0015c000,0.0809998512268,
0015a000,0.133999824524,
00180000,0.0810000896454,
0017e000,0.077999830246,
0017c000,0.0869998931885,
0017a000,0.0799999237061,
00178000,0.0800001621246,
00176000,0.0809998512268,
00174000,0.0809998512268,
00172000,0.0799999237061,
00170000,0.0810000896454,
0016e000,0.137000083923,
00194000,0.0820000171661,
00192000,0.0940001010895,
00190000,0.077999830246,
0018e000,0.0789999961853,
0018c000,0.0830001831055,
0018a000,0.0869998931885,
00188000,0.0950000286102,
00186000,0.0820000171661,
00184000,0.0789999961853,
00182000,0.134999990463,
001a8000,0.0820000171661,
001a6000,0.0799999237061,
001a4000,0.0809998512268,
001a2000,0.0789999961853,
001a0000,0.0889999866486,
0019e000,0.0810000896454,
0019c000,0.0820000171661,
0019a000,0.0780000686646,
00198000,0.0799999237061,
00196000,0.138000011444,
001bc000,0.0769999027252,
001ba000,0.0810000896454,
001b8000,0.0799999237061,
001b6000,0.085000038147,
001b4000,0.0889999866486,
001b2000,0.0799999237061,
001b0000,0.0820000171661,
001ae000,0.0780000686646,
001ac000,0.0820000171661,
001aa000,0.139000177383,
001d0000,0.085000038147,
001ce000,0.0839998722076,
001cc000,0.0789999961853,
001ca000,0.0859999656677,
001c8000,0.0810000896454,
001c6000,0.0829999446869,
001c4000,0.0789999961853,
001c2000,0.0810000896454,
001c0000,0.0800001621246,
001be000,0.136000156403,
001e4000,0.0820000171661,
001e2000,0.0820000171661,
001e0000,0.0829999446869,
001de000,0.0799999237061,
001dc000,0.0810000896454,
001da000,0.0869998931885,
001d8000,0.0809998512268,
001d6000,0.0840001106262,
001d4000,0.0899999141693,
001d2000,0.0889999866486,
001f8000,0.0789999961853,
001f6000,0.0950000286102,
001f4000,0.0920000076294,
001f2000,0.0980000495911,
001f0000,0.0789999961853,
001ee000,0.0800001621246,
001ec000,0.0799999237061,
001ea000,0.0899999141693,
001e8000,0.0820000171661,
001e6000,0.136000156403,
0020c000,0.085000038147,
0020a000,0.0829999446869,
00208000,0.0820000171661,
00206000,0.0839998722076,
00204000,0.0889999866486,
00202000,0.0829999446869,
00200000,0.0859999656677,
001fe000,0.0889999866486,
001fc000,0.0820000171661,
001fa000,0.134999990463,
00220000,0.0820000171661,
0021e000,0.0910000801086,
0021c000,0.0799999237061,
0021a000,0.085000038147,
00218000,0.0979998111725,
00216000,0.0820000171661,
00214000,0.0789999961853,
00212000,0.0809998512268,
00210000,0.101000070572,
0020e000,0.144999980927,
00234000,0.0840001106262,
00232000,0.0849997997284,
00230000,0.0859999656677,
0022e000,0.0950000286102,
0022c000,0.0859999656677,
0022a000,0.0820000171661,
00228000,0.0819997787476,
00226000,0.0909998416901,
00224000,0.0799999237061,
00222000,0.146000146866,
00248000,0.0830001831055,
00246000,0.0859999656677,
00244000,0.0840001106262,
00242000,0.085000038147,
00240000,0.0880000591278,
0023e000,0.0829999446869,
0023c000,0.0970001220703,
0023a000,0.0829999446869,
00238000,0.0799999237061,
00236000,0.134000062943,
0025c000,0.0800001621246,
0025a000,0.0830001831055,
00258000,0.0839998722076,
00256000,0.0799999237061,
00254000,0.0950000286102,
00252000,0.0829999446869,
00250000,0.0829999446869,
0024e000,0.0880000591278,
0024c000,0.0870001316071,
0024a000,0.134999990463,
00270000,0.0889999866486,
0026e000,0.0830001831055,
0026c000,0.0820000171661,
0026a000,0.0799999237061,
00268000,0.0820000171661,
00266000,0.0799999237061,
00264000,0.0809998512268,
00262000,0.0800001621246,
00260000,0.0820000171661,
0025e000,0.131999969482,
